9,0,i,vers,11,114,LRX21M,LRX21M

9,0,i,uid,10009,com.google.android.backuptransport

9,0,i,uid,10009,com.google.android.gsf.login

9,0,i,uid,10011,com.google.android.onetimeinitializer

9,0,i,uid,10012,com.google.android.partnersetup

9,0,i,uid,10013,com.lenovo.lsf.device

9,0,i,uid,10014,com.lenovo.lsf

9,0,i,uid,10015,com.android.launcher3

9,0,i,uid,10016,com.lenovo.ota

9,0,i,uid,10017,com.lenovo.lps.cloud.sync.row

9,0,i,uid,10018,com.android.managedprovisioning

9,0,i,uid,10019,com.mediatek.omacp

9,0,i,uid,10019,com.android.mms

9,0,i,uid,10020,com.android.vending

9,0,i,uid,10024,com.android.systemui

9,0,i,uid,10026,com.google.android.googlequicksearchbox

9,0,i,uid,10033,com.android.calculator2

9,0,i,uid,10034,com.android.calendar

9,0,i,uid,10038,com.android.chrome

9,0,i,uid,10039,com.google.android.configupdater

9,0,i,uid,10040,com.android.deskclock

9,0,i,uid,10041,com.android.documentsui

9,0,i,uid,10042,com.google.android.apps.docs

9,0,i,uid,10043,com.mediatek.providers.drm

9,0,i,uid,10044,com.android.email

9,0,i,uid,10045,com.android.exchange

9,0,i,uid,10046,com.fw.upgrade

9,0,i,uid,10050,com.android.gallery3d

9,0,i,uid,10051,com.google.android.gm

9,0,i,uid,10052,com.google.android.syncadapters.calendar

9,0,i,uid,10055,com.google.android.talk

9,0,i,uid,10057,com.google.android.inputmethod.latin

9,0,i,uid,10063,com.mediatek.mtklogger

9,0,i,uid,10064,com.google.android.apps.maps

9,0,i,uid,10065,com.mediatek.floatmenu

9,0,i,uid,10067,com.google.android.music

9,0,i,uid,10068,com.google.android.apps.magazines

9,0,i,uid,10069,com.mediatek.nlpservice

9,0,i,uid,10072,com.android.packageinstaller

9,0,i,uid,10075,com.google.android.play.games

9,0,i,uid,10076,com.google.android.apps.plus

9,0,i,uid,10077,com.android.printspooler

9,0,i,uid,10078,com.android.quicksearchbox

9,0,i,uid,10081,com.mediatek.systemupdate

9,0,i,uid,10084,com.mediatek.voicecommand

9,0,i,uid,10086,com.google.android.youtube

9,0,i,uid,10087,com.google.android.marvin.talkback

9,0,i,uid,10101,org.khanacademy.android

9,0,i,uid,10103,com.ansangha.drdriving

9,0,i,uid,10104,com.cmcm.lite

9,0,i,uid,10128,com.nitramite.cryptography

9,0,i,uid,10165,bd.mil.army.crs

9,0,i,uid,10186,com.bangladesharmy

9,0,i,uid,10190,com.rnboilerplate

9,0,i,uid,10191,com.ansangha.drjb

9,0,i,uid,10194,org.appspot.apprtc

9,0,i,uid,10195,com.cpuid.cpu_z

9,0,i,dsd,6649987,49,,p-

9,0,i,dsd,290012,50,s+,p-

9,0,i,dsd,1531952,51,,p-

9,0,i,dsd,530015,52,s+,p-

9,0,i,dsd,69981,53,s+,p-

9,0,i,dsd,540024,54,s+,p-

9,0,i,dsd,110007,55,s+,p-

9,0,i,dsd,70006,56,s+,p-

9,0,i,dsd,7168983,57,,p-

9,0,i,dsd,240001,58,s+,p-

9,0,i,dsd,220026,59,s+,p-

9,0,i,dsd,4158004,60,,p-

9,0,i,dsd,6914000,61,s-,p-

9,0,i,dsd,53711990,62,s-,p-

9,0,i,dsd,947984,63,,p-

9,0,i,dsd,70020,64,s+,p-

9,0,i,dsd,69992,65,s+,p-

9,0,i,dsd,70003,66,s+,p-

9,0,i,dsd,69998,67,s+,p-

9,0,i,dsd,70011,68,s+,p-

9,0,i,dsd,38676000,67,s-,p-

9,0,i,dsd,33952999,68,s-,p-

9,0,i,dsd,20118000,69,s-,p-

9,0,i,dsd,33350987,70,s-,p-

9,0,i,dsd,16214003,71,s-,p-

9,0,i,dsd,39147012,72,s-,p-

9,0,i,dsd,16887996,73,s-,p-

9,0,i,dsd,824000,74,s-,p-

9,0,i,dsd,19715767,75,,p-

9,0,i,dsd,360001,76,s+,p-

9,0,i,dsd,180004,77,s+,p-

9,0,i,dsd,69990,78,s+,p-

9,0,i,dsd,70011,79,s+,p-

9,0,i,dsd,70005,80,s+,p-

9,0,i,dsd,11277218,81,,p-

9,0,i,dsd,3240958,82,,p-

9,0,i,dsd,70024,83,s+,p-

9,0,i,dsd,480001,84,s+,p-

9,0,i,dsd,240010,85,s+,p-

9,0,i,dsd,239992,86,s+,p-

9,0,i,dsd,420004,87,,p-

9,0,i,dsd,360012,88,,p-

9,0,i,csd,360004,98,s-,p-

9,0,i,csd,300001,97,s-,p-

9,0,i,csd,359997,96,s-,p-

9,0,i,csd,299991,95,s-,p-

9,0,i,csd,360011,94,s-,p-

9,0,i,csd,300006,93,s-,p-

9,0,i,csd,479999,92,,p-

9,0,i,csd,359999,91,,p-

9,0,i,csd,300006,90,s-,p-

9,0,i,csd,360001,89,s-,p-

9,0,i,csd,300000,88,s-,p-

9,0,i,csd,480001,87,,p-

9,0,i,csd,300002,86,,p-

9,0,i,csd,359997,85,s-,p-

9,0,i,csd,300006,84,s-,p-

9,0,i,csd,359990,83,s-,p-

9,0,i,csd,300013,82,s-,p-

9,0,i,csd,299995,81,s-,p-

9,0,i,csd,360007,80,s-,p-

9,0,i,csd,300002,79,s-,p-

9,0,i,csd,239995,78,s-,p-

9,0,i,csd,300005,77,s-,p-

9,0,i,csd,239982,76,s-,p-

9,0,i,csd,300021,75,s-,p-

9,0,i,csd,419995,74,,p-

9,0,i,csd,360009,73,,p-

9,0,i,csd,360000,72,s-,p-

9,0,i,csd,359995,71,s-,p-

9,0,i,csd,300015,70,s-,p-

9,0,i,csd,299999,69,s-,p-

9,0,i,csd,299994,68,s-,p-

9,0,i,csd,300007,67,s-,p-

9,0,i,csd,360004,66,s-,p-

9,0,i,csd,420001,65,,p-

9,0,i,csd,360000,64,,p-

9,0,i,csd,300007,63,s-,p-

9,0,i,csd,419996,62,,p-

9,0,i,csd,480007,61,,p-

9,0,i,csd,300000,60,s-,p-

9,0,i,csd,479999,59,,p-

9,0,i,csd,480004,58,,p-

9,0,i,csd,420005,57,,p-

9,0,i,csd,360007,56,,p-

9,0,i,csd,299998,55,s-,p-

9,0,i,csd,299999,54,s-,p-

9,0,i,csd,360005,53,s-,p-

9,0,i,csd,300003,52,s-,p-

9,0,i,csd,300001,51,s-,p-

9,0,i,ctr,690002000

9,0,l,bt,2,425688680,21459644,457915388,53686351,1520230189872,417653545,13424508

9,0,l,gn,0,0,283299797,16757468,0,0,256666,118450

9,0,l,m,8035135,0,425688680,425688680,0,0,0,283299797,16757468,912607,7092587,0,0,0,8026079,0

9,0,l,br,8035135,0,0,0,0

9,0,l,sgt,0,0,3931945,268646707,153110028

9,0,l,sst,0

9,0,l,sgc,0,0,78,82,8

9,0,l,dct,425688680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

9,0,l,dcc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

9,0,l,wst,0,0,0,0,0,0,0,0

9,0,l,wsc,0,0,0,0,0,0,0,0

9,0,l,wsst,0,66738451,0,0,6394,0,1953,310,65,136,358941371,0,0

9,0,l,wssc,0,7,0,0,7,0,7,6,6,6,7,0,0

9,0,l,wsgt,0,958467,0,36254,424693959

9,0,l,wsgc,0,1,0,4,6

9,0,l,bst,0,0,0,0

9,0,l,bsc,0,0,0,0

9,0,l,dc,42,44,30,38

9,0,l,kwl,EINT wakelock,1162485,2358

9,0,l,kwl,NETLINK     ,2048,1010

9,0,l,kwl,mmc1_detect ,35339,29436

9,0,l,kwl,battery suspend wakelock,710,3

9,0,l,kwl,pmicAuxadc irq wakelock,8422,14695

9,0,l,kwl,WLAN TX THREAD,339321,171638

9,0,l,kwl,eventpoll   ,8,1018

9,0,l,kwl,ApmAudio    ,0,0

9,0,l,kwl,wireless    ,128,186

9,0,l,kwl,ccci1_trm   ,0,0

9,0,l,kwl,PowerManagerService.WakeLocks,7509668,4049

9,0,l,kwl,mt-rtc      ,2737,2342

9,0,l,kwl,Audio_WakeLock,0,0

9,0,l,kwl,Audio_Record_WakeLock,0,0

9,0,l,kwl,WLAN AHB ISR,5073990,34592

9,0,l,kwl,sys_sync    ,254,15

9,0,l,kwl,wmtFuncCtrl ,313,15

9,0,l,kwl,ccci1_net_v2,0,0

9,0,l,kwl,accdet wakelock,0,0

9,0,l,kwl,MT662x      ,123871,1620

9,0,l,kwl,KeyEvents   ,3066,28091

9,0,l,kwl,alarmtimer  ,514784,258

9,0,l,kwl,ccci1_chr   ,0,0

9,0,l,kwl,accdet timer wakelock,0,0

9,0,l,kwl,radio-interface,-5006,-5

9,0,l,kwl,binder      ,0,0

9,0,l,kwl,ccci1_fs    ,0,0

9,0,l,kwl,ccci_ipc1   ,0,0

9,0,l,kwl,ApmOutput   ,-695,-723

9,0,l,kwl,alarm       ,152287,6376

9,0,l,kwl,ac          ,159,186

9,0,l,kwl,ccci_meta1  ,0,0

9,0,l,kwl,pmicThread wakelock,3901,2357

9,0,l,kwl,battery     ,68,186

9,0,l,kwl,btawake     ,16283,0

9,0,l,kwl,read_data_wake_lock,0,0

9,0,l,kwl,ccci1_chr_mdlog,0,0

9,0,l,kwl,ccci_fsd    ,0,0

9,0,l,kwl,[timerfd]   ,66,4

9,0,l,kwl,accdet key wakelock,0,0

9,0,l,kwl,accdet irq wakelock,0,0

9,0,l,kwl,mmc0_detect ,2197,29436

9,0,l,kwl,PowerManagerService.Display,-16762670,-13

9,0,l,kwl,USB suspend lock,75,3

9,0,l,kwl,ccci_modem1 ,477014,923

9,0,l,kwl,ccci1_logic ,0,0

9,0,l,kwl,PowerManagerService.Broadcasts,-12895,-6

9,0,l,kwl,leds wakelock,0,0

9,0,l,kwl,WLAN AP     ,0,0

9,0,l,kwl,WLAN Timer  ,17051,660

9,0,l,kwl,usb         ,131,186

9,0,l,wr,"unknown",0,0

9,0,l,pws,1000,13137,420,440

9,0,l,pwi,idle,11601

9,0,l,pwi,scrn,513

9,0,l,pwi,wifi,355

9,10024,l,pwi,uid,192

9,0,l,pwi,cell,118

9,0,l,pwi,uid,111

9,1000,l,pwi,uid,79.7

9,10103,l,pwi,uid,77.9

9,10009,l,pwi,uid,38.1

9,10086,l,pwi,uid,15.4

9,10186,l,pwi,uid,8.43

9,10000,l,pwi,uid,8.09

9,10026,l,pwi,uid,6.74

9,10193,l,pwi,uid,3.10

9,10020,l,pwi,uid,1.22

9,1001,l,pwi,uid,0.849

9,10015,l,pwi,uid,0.786

9,10104,l,pwi,uid,0.684

9,10057,l,pwi,uid,0.667

9,1013,l,pwi,uid,0.662

9,10006,l,pwi,uid,0.595

9,10064,l,pwi,uid,0.463

9,10042,l,pwi,uid,0.437

9,10051,l,pwi,uid,0.238

9,0,l,pwi,blue,0.200

9,10003,l,pwi,uid,0.187

9,10013,l,pwi,uid,0.176

9,10069,l,pwi,uid,0.141

9,10055,l,pwi,uid,0.121

9,2000,l,pwi,uid,0.0975

9,10038,l,pwi,uid,0.0950

9,10076,l,pwi,uid,0.0575

9,10040,l,pwi,uid,0.0492

9,1021,l,pwi,uid,0.0397

9,10052,l,pwi,uid,0.0317

9,10075,l,pwi,uid,0.0264

9,10002,l,pwi,uid,0.0222

9,10019,l,pwi,uid,0.0161

9,10081,l,pwi,uid,0.0153

9,10043,l,pwi,uid,0.0150

9,10004,l,pwi,uid,0.0122

9,10016,l,pwi,uid,0.0119

9,1014,l,pwi,uid,0.0117

9,10014,l,pwi,uid,0.00778

9,10128,l,pwi,uid,0.00500

9,10195,l,pwi,uid,0.00500

9,1019,l,pwi,uid,0.00472

9,10063,l,pwi,uid,0.00444

9,10084,l,pwi,uid,0.00417

9,10017,l,pwi,uid,0.00361

9,10012,l,pwi,uid,0.00139

9,10039,l,pwi,uid,0.00111

9,10068,l,pwi,uid,0.0000622

9,0,l,pwi,over,12697

9,0,l,nt,0,0,1487864,456782,0,0,14842,4946,0,0

9,0,l,pr,file-storage,0,810,0,0

9,0,l,pr,mobile_log_d,0,10,0,0

9,0,l,pr,ion_mm_heap,0,2720,0,0

9,0,l,pr,mmcqd/0rpmb,0,270,0,0

9,0,l,pr,disp_config_upd,0,24930,0,0

9,0,l,pr,nac_server,80,7700,0,0

9,0,l,pr,touch_freq_up_t,0,60,0,0

9,0,l,pr,kauditd,0,710,0,0

9,0,l,pr,sdcard,2430,16000,0,0

9,0,l,pr,wdtk-0,0,90,0,0

9,0,l,pr,wdtk-1,0,570,0,0

9,0,l,pr,wdtk-2,0,210,0,0

9,0,l,pr,wdtk-3,0,180,0,0

9,0,l,pr,zygote,1620,3050,0,0

9,0,l,pr,hang_detect,0,130,0,0

9,0,l,pr,ueventd,820,1030,0,0

9,0,l,pr,kswapd0,0,134380,0,0

9,0,l,pr,mtk_wmtd,0,930,0,0

9,0,l,pr,debuggerd,1040,6920,0,0

9,0,l,pr,gsm0710muxd,3100,2570,0,0

9,0,l,pr,jbd2/mmcblk0p2-,0,640,0,0

9,0,l,pr,jbd2/mmcblk0p3-,0,610,0,0

9,0,l,pr,jbd2/mmcblk0p5-,0,790,0,0

9,0,l,pr,jbd2/mmcblk0p6-,0,630,0,0

9,0,l,pr,jbd2/mmcblk0p7-,0,10780,0,0

9,0,l,pr,adbd,1890,13220,0,0

9,0,l,pr,lmkd,3160,15300,0,0

9,0,l,pr,logd,140,1720,0,0

9,0,l,pr,netd,2020,6860,0,0

9,0,l,pr,vold,170,200,0,0

9,0,l,pr,/init,6140,10360,0,0

9,0,l,pr,rcu_preempt,0,40750,0,0

9,0,l,pr,khubd,0,1300,0,0

9,0,l,pr,rcu_sched,0,1990,0,0

9,0,l,pr,kthreadd,0,30,0,0

9,0,l,pr,installd,20,500,0,0

9,0,l,pr,mediaserver,327210,124050,0,0

9,0,l,pr,kworker/0:0,0,6550,0,0

9,0,l,pr,kworker/0:1,0,47870,0,0

9,0,l,pr,kworker/0:2,0,21920,0,0

9,0,l,pr,kworker/1:0,0,270,0,0

9,0,l,pr,kworker/1:1,0,920,0,0

9,0,l,pr,kworker/1:2,0,540,0,0

9,0,l,pr,kworker/1:3,0,940,0,0

9,0,l,pr,kworker/2:0,0,120,0,0

9,0,l,pr,kworker/2:1,0,140,0,0

9,0,l,pr,kworker/2:2,0,560,0,0

9,0,l,pr,kworker/2:3,0,390,0,0

9,0,l,pr,kworker/3:0,0,190,0,0

9,0,l,pr,kworker/3:1,0,90,0,0

9,0,l,pr,kworker/3:2,0,450,0,0

9,0,l,pr,kworker/3:3,0,320,0,0

9,0,l,pr,mtk_stp_psm,0,600,0,0

9,0,l,pr,healthd,490,4840,0,0

9,0,l,pr,mmcqd/0boot0,0,260,0,0

9,0,l,pr,mmcqd/0boot1,0,300,0,0

9,0,l,pr,pmic_thread_kth,0,3700,0,0

9,0,l,pr,mmcqd/0,0,126240,0,0

9,0,l,pr,tx_thread,0,88630,0,0

9,0,l,pr,disp_clean_up_k,0,11160,0,0

9,0,l,pr,mtk-tpd,0,85870,0,0

9,0,l,pr,mtkrild,2630,13790,0,0

9,0,l,pr,ksoftirqd/0,0,7110,0,0

9,0,l,pr,ksoftirqd/1,0,3190,0,0

9,0,l,pr,ksoftirqd/2,0,1320,0,0

9,0,l,pr,ksoftirqd/3,0,1030,0,0

9,0,l,pr,wpa_supplicant,9720,5980,0,0

9,0,l,pr,migration/0,0,9820,0,0

9,0,l,pr,migration/1,0,7000,0,0

9,0,l,pr,migration/2,0,4280,0,0

9,0,l,pr,migration/3,0,3390,0,0

9,0,l,pr,fuse_log,0,870,0,0

9,0,l,pr,bat_thread_kthr,0,9080,0,0

9,0,l,pr,disp_worker_kth,0,38880,0,0

9,0,l,pr,dongled,140,130,0,0

9,0,l,pr,kworker/0:0H,0,2960,0,0

9,0,l,pr,kworker/0:1H,0,3270,0,0

9,0,l,pr,kworker/0:2H,0,1920,0,0

9,0,l,pr,kworker/1:0H,0,10870,0,0

9,0,l,pr,kworker/1:1H,0,840,0,0

9,0,l,pr,kworker/2:0H,0,2520,0,0

9,0,l,pr,kworker/2:1H,0,1090,0,0

9,0,l,pr,kworker/3:0H,0,1800,0,0

9,0,l,pr,kworker/3:1H,0,1670,0,0

9,0,l,pr,kworker/u8:0,0,581290,0,0

9,0,l,pr,kworker/u8:1,0,711360,0,0

9,0,l,pr,kworker/u8:2,0,792840,0,0

9,0,l,pr,kworker/u8:3,0,405680,0,0

9,0,l,pr,kworker/u8:4,0,183470,0,0

9,0,l,pr,kworker/u9:0,0,10,0,0

9,0,l,pr,btif_rxd,0,4150,0,0

9,0,l,pr,mtk charger_hv_,0,2670,0,0

9,1000,l,nt,0,0,3081760,379629,0,0,2820,2500,0,0

9,1000,l,wfl,3441000,2317000,0

9,1000,l,ua,129,41,5709

9,1000,l,wl,SCREEN_FROZEN,0,f,0,0,p,0,0,w,0

9,1000,l,wl,SyncLoopWakeLock,0,f,0,2164,p,460,0,w,0

9,1000,l,wl,ActivityManager-Launch,0,f,0,0,p,0,0,w,0

9,1000,l,wl,ConnectivityService,0,f,0,291406,p,5,0,w,0

9,1000,l,wl,ShutdownThread-cpu,0,f,0,0,p,1,0,w,0

9,1000,l,wl,handleAudioEvent,0,f,0,0,p,0,0,w,0

9,1000,l,wl,StartingDockService,0,f,0,0,p,0,0,w,0

9,1000,l,wl,GpsLocationProvider,0,f,0,406,p,7,0,w,0

9,1000,l,wl,DHCP,0,f,0,31826,p,100,0,w,0

9,1000,l,wl,NetworkStats,0,f,0,3642,p,245,0,w,0

9,1000,l,wl,*vibrator*,0,f,0,0,p,0,0,w,0

9,1000,l,wl,DHCP_WAKELOCK,0,f,0,39659,p,103,0,w,0

9,1000,l,wl,SyncManagerHandleSyncAlarm,0,f,0,1800,p,167,0,w,0

9,1000,l,wl,ShutdownThread-screen,1060,f,1,0,p,0,0,w,0

9,1000,l,wl,*alarm*,0,f,0,4781979,p,3080,0,w,0

9,1000,l,wl,NlpWakeLock,0,f,0,1581,p,902,0,w,0

9,1000,l,wl,WiredAccessoryManager,0,f,0,0,p,0,0,w,0

9,1000,l,wl,LocationManagerService,0,f,0,3801,p,897,0,w,0

9,1000,l,wl,WifiSuspend,0,f,0,3,p,1,0,w,0

9,1000,l,wl,ActivityManager-Sleep,0,f,0,0,p,0,0,w,0

9,1000,l,sr,1,3029004,28

9,1000,l,vib,1742,88

9,1000,l,st,425688680,425688680,425688680

9,1000,l,pr,6620_launcher,50,630,0,0

9,1000,l,pr,com.mediatek.schpwronoff,0,0,0,1

9,1000,l,pr,guiext-server,10,10,0,0

9,1000,l,pr,thermal,0,20,0,0

9,1000,l,pr,em_svr,890,6770,0,0

9,1000,l,pr,system,1204720,653350,0,0

9,1000,l,pr,com.mediatek.voiceextension,20,120,0,0

9,1000,l,pr,surfaceflinger,436940,530400,0,0

9,1000,l,pr,BGW,10,1530,0,0

9,1000,l,pr,com.mediatek.atci.service,1920,2190,0,0

9,1000,l,pr,android:ui,10,10,0,0

9,1000,l,pr,com.dolby,20,120,0,0

9,1000,l,pr,com.android.settings,4710,3720,0,0

9,1000,l,pr,com.huaqin.factoryservice,50,120,0,0

9,1000,l,pr,servicemanager,5650,11840,0,0

9,1000,l,pr,com.mediatek.systemupdate.sysoper,30,20,0,2

9,1000,l,pr,ccci_mdinit,180,1540,0,0

9,1000,l,apk,1258,android,android.hardware.location.GeofenceHardwareService,0,0,1

9,1000,l,apk,1258,android,com.android.internal.backup.LocalTransportService,0,0,1

9,1000,l,apk,0,com.mediatek.atci.service,com.mediatek.atci.service.AtciService,7993242,1,1

9,1000,l,apk,0,com.dolby,com.dolby.DsService,7993242,1,1

9,1000,l,apk,0,com.android.settings,com.mediatek.batterywarning.BatteryWarningService,7993242,1,2

9,1000,l,apk,0,com.huaqin.factoryservice,com.huaqin.factoryservice.FactorySetService,7993242,1,1

9,1000,l,apk,0,com.mediatek.systemupdate.sysoper,com.mediatek.systemupdate.sysoper.SysOperService,0,0,2

9,1001,l,wl,CellBroadcastHandler,0,f,0,0,p,0,0,w,0

9,1001,l,wl,GsmInboundSmsHandler,0,f,0,0,p,0,0,w,0

9,1001,l,wl,CdmaServiceCategoryProgramHandler,0,f,0,0,p,0,0,w,0

9,1001,l,wl,GsmCellBroadcastHandler,0,f,0,0,p,0,0,w,0

9,1001,l,wl,RILJ,0,f,0,4368,p,1830,0,w,0

9,1001,l,wl,Icing,0,f,0,0,p,0,0,w,0

9,1001,l,wl,CdmaInboundSmsHandler,0,f,0,0,p,0,0,w,0

9,1001,l,wl,CallerInfoCache,0,f,0,0,p,0,0,w,0

9,1001,l,st,425688680,425688680,425688680

9,1001,l,pr,com.mediatek.dongle,2810,2770,0,0

9,1001,l,pr,com.android.server.telecom,100,240,0,0

9,1001,l,pr,ccci_fsd,40,1530,0,0

9,1001,l,pr,com.android.phone,12590,10500,0,0

9,1001,l,apk,0,com.android.mms.service,com.android.mms.service.MmsService,0,0,1

9,1001,l,apk,0,com.android.server.telecom,com.android.server.telecom.BluetoothPhoneService,7993242,1,1

9,1001,l,apk,0,com.android.phone,com.android.phone.TelephonyDebugService,7993242,1,1

9,1002,l,wl,BluetoothA2dpService,0,f,0,0,p,0,0,w,0

9,1002,l,st,425688680,425688680,425688680

9,1002,l,pr,com.mediatek.bluetooth,50,80,0,0

9,1002,l,pr,mtkbt,620,3700,0,0

9,1002,l,pr,com.android.bluetooth,1120,1630,0,0

9,1002,l,apk,0,com.mediatek.bluetooth,com.mediatek.bluetooth.AdvancedService,7993242,1,1

9,1002,l,apk,0,com.mediatek.bluetooth,com.mediatek.bluetooth.ftp.BluetoothFtpService,0,0,1

9,1002,l,apk,0,com.android.bluetooth,com.android.bluetooth.hfp.HeadsetService,7993242,1,1

9,1002,l,apk,0,com.android.bluetooth,com.android.bluetooth.btservice.AdapterService,0,0,1

9,1002,l,apk,0,com.android.bluetooth,com.android.bluetooth.hid.HidService,7993242,1,1

9,1002,l,apk,0,com.android.bluetooth,com.android.bluetooth.gatt.GattService,7993242,1,1

9,1002,l,apk,0,com.android.bluetooth,com.android.bluetooth.map.BluetoothMapService,7993242,1,1

9,1002,l,apk,0,com.android.bluetooth,com.android.bluetooth.pbap.BluetoothPbapService,7993242,1,1

9,1002,l,apk,0,com.android.bluetooth,com.android.bluetooth.hdp.HealthService,7993242,1,1

9,1002,l,apk,0,com.android.bluetooth,com.android.bluetooth.pan.PanService,7993242,1,1

9,1002,l,apk,0,com.android.bluetooth,com.android.bluetooth.opp.BluetoothOppService,7993242,1,1

9,1002,l,apk,0,com.android.bluetooth,com.android.bluetooth.a2dp.A2dpService,7993242,1,1

9,1003,l,wl,AudioMix,0,f,0,0,p,1,0,w,0

9,1010,l,pr,wifi2agps,110,310,0,0

9,1013,l,wl,TimedEventQueue,0,f,0,327,p,4,0,w,0

9,1013,l,wl,AudioIn,0,f,0,0,p,0,0,w,0

9,1013,l,wl,AudioMix,0,f,0,26393,p,12,0,w,0

9,1013,l,pr,*wakelock*,15550,8290,0,0

9,1014,l,pr,dhcpcd,130,290,0,0

9,1019,l,pr,drmserver,30,140,0,0

9,1021,l,pr,mtk_agpsd,550,300,0,0

9,1021,l,pr,mnld,150,430,0,0

9,2000,l,pr,batterywarning,50,590,0,0

9,2000,l,pr,mdlogger,70,2800,0,0

9,10000,l,nt,0,0,892723,168300,0,0,1285,1276,0,0

9,10000,l,wl,*vibrator*,0,f,0,1232,p,3,0,w,0

9,10000,l,vib,2800,8

9,10000,l,st,3347,425688680,425688680

9,10000,l,pr,com.lenovo.anyshare.gps:mobi,1330,1450,0,1

9,10000,l,pr,com.lenovo.anyshare.gps,229560,58840,0,2

9,10000,l,apk,14,com.lenovo.anyshare.gps,com.lenovo.anyshare.stats.SysNetworkStats$NetworkStatsService,8385,10,10

9,10000,l,apk,14,com.lenovo.anyshare.gps,com.mobi.sdk.HelperService,7993242,1,1

9,10000,l,apk,14,com.lenovo.anyshare.gps,com.lenovo.anyshare.cloud.command.CommandService,15373,10,10

9,10000,l,apk,14,com.lenovo.anyshare.gps,com.ushareit.screenlock.ScreenLockService,7993242,1,2

9,10000,l,apk,14,com.lenovo.anyshare.gps,com.lenovo.anyshare.app.DefaultService,50887,9,9

9,10000,l,apk,14,com.lenovo.anyshare.gps,com.lenovo.anyshare.setting.toolbar.ToolbarService,7993242,1,2

